DD/MM/YYYY HH:MM:SS, O, H, L, C
11/07/2008 0:00,1.57311,1.58032,1.56925,1.57893
14/07/2008 0:00,1.57893,1.59733,1.57665,1.59011
15/07/2008 0:00,1.59011,1.59354,1.58431,1.58923
16/07/2008 0:00,1.58923,1.60393,1.58671,1.59173
17/07/2008 0:00,1.59173,1.59501,1.58025,1.58284
18/07/2008 0:00,1.58284,1.58947,1.57841,1.58529
21/07/2008 0:00,1.58529,1.58887,1.58089,1.58427
22/07/2008 0:00,1.58427,1.59339,1.58334,1.59151
23/07/2008 0:00,1.59151,1.59461,1.57592,1.57816
24/07/2008 0:00,1.57816,1.58007,1.56719,1.56851
25/07/2008 0:00,1.56851,1.57152,1.56297,1.56889
28/07/2008 0:00,1.56889,1.57549,1.5664,1.56948
29/07/2008 0:00,1.56948,1.57694,1.56866,1.57447
30/07/2008 0:00,1.57447,1.57587,1.55547,1.55921
31/07/2008 0:00,1.55921,1.56179,1.55238,1.55799
1/08/2008 0:00,1.55799,1.57014,1.55705,1.55815
4/08/2008 0:00,1.55815,1.55911,1.55163,1.55695
5/08/2008 0:00,1.55695,1.56324,1.55558,1.55655
6/08/2008 0:00,1.55655,1.55658,1.54475,1.54669
7/08/2008 0:00,1.54669,1.5518,1.53997,1.54244
8/08/2008 0:00,1.54244,1.55043,1.53118,1.5315
11/08/2008 0:00,1.5315,1.5315,1.49118,1.49372
12/08/2008 0:00,1.49372,1.50848,1.48825,1.49191
13/08/2008 0:00,1.49191,1.49657,1.48175,1.48949
14/08/2008 0:00,1.48949,1.49815,1.48441,1.48946
15/08/2008 0:00,1.48946,1.49519,1.47636,1.47769
18/08/2008 0:00,1.47769,1.47939,1.46605,1.46903
19/08/2008 0:00,1.46903,1.47692,1.46685,1.46966
20/08/2008 0:00,1.46966,1.48063,1.46313,1.47908
21/08/2008 0:00,1.47908,1.48013,1.46738,1.47513
22/08/2008 0:00,1.47513,1.49093,1.47437,1.48897
25/08/2008 0:00,1.48897,1.48958,1.47597,1.47823
26/08/2008 0:00,1.47823,1.48093,1.46973,1.47277
27/08/2008 0:00,1.47277,1.47288,1.45718,1.46483
28/08/2008 0:00,1.46483,1.47774,1.46466,1.47477
29/08/2008 0:00,1.47477,1.48123,1.46732,1.47026
1/09/2008 0:00,1.47026,1.47689,1.46417,1.47004
2/09/2008 0:00,1.47004,1.47049,1.45578,1.45838
3/09/2008 0:00,1.45838,1.45993,1.44677,1.4493
4/09/2008 0:00,1.4493,1.45243,1.43868,1.45208
5/09/2008 0:00,1.45208,1.45453,1.42152,1.42585
8/09/2008 0:00,1.42585,1.44028,1.41973,1.43535
9/09/2008 0:00,1.43535,1.44298,1.40549,1.41423
10/09/2008 0:00,1.41423,1.42273,1.4048,1.40988
11/09/2008 0:00,1.40988,1.41798,1.39338,1.39384
12/09/2008 0:00,1.39384,1.40432,1.38834,1.40098
15/09/2008 0:00,1.40098,1.43527,1.3974,1.43211
16/09/2008 0:00,1.43211,1.44834,1.40867,1.42321
17/09/2008 0:00,1.42321,1.42843,1.40753,1.41692
18/09/2008 0:00,1.41692,1.43855,1.41,1.43102
19/09/2008 0:00,1.43102,1.4543,1.42809,1.4303
22/09/2008 0:00,1.4303,1.45023,1.41526,1.4495
23/09/2008 0:00,1.4495,1.48677,1.44553,1.48035
24/09/2008 0:00,1.48035,1.48266,1.46238,1.46886
25/09/2008 0:00,1.46886,1.47476,1.46051,1.46519
26/09/2008 0:00,1.46519,1.47693,1.45623,1.46654
29/09/2008 0:00,1.46654,1.46794,1.4515,1.4542
30/09/2008 0:00,1.4542,1.45779,1.43039,1.43697
1/10/2008 0:00,1.43697,1.44275,1.40104,1.41217
2/10/2008 0:00,1.41217,1.41754,1.3969,1.3969
3/10/2008 0:00,1.3969,1.40176,1.37488,1.37902
6/10/2008 0:00,1.37902,1.39105,1.3612,1.36479
7/10/2008 0:00,1.36479,1.36731,1.34449,1.35217
8/10/2008 0:00,1.35217,1.37452,1.34846,1.35731
9/10/2008 0:00,1.35731,1.37561,1.3547,1.36157
10/10/2008 0:00,1.36157,1.37864,1.35582,1.35665
13/10/2008 0:00,1.35665,1.36545,1.3262,1.36021
14/10/2008 0:00,1.36021,1.3685,1.34589,1.36547
15/10/2008 0:00,1.36547,1.37704,1.35582,1.35596
16/10/2008 0:00,1.35596,1.3688,1.34258,1.34411
17/10/2008 0:00,1.34411,1.35399,1.33479,1.34936
20/10/2008 0:00,1.34936,1.35191,1.33878,1.34471
21/10/2008 0:00,1.34471,1.35317,1.32891,1.3345
22/10/2008 0:00,1.3345,1.33552,1.30036,1.30062
23/10/2008 0:00,1.30062,1.30344,1.27297,1.27682
24/10/2008 0:00,1.27682,1.30086,1.27346,1.29021
27/10/2008 0:00,1.29021,1.29021,1.24973,1.26351
28/10/2008 0:00,1.26351,1.26916,1.2336,1.24671
29/10/2008 0:00,1.24671,1.28472,1.2331,1.28142
30/10/2008 0:00,1.28142,1.29937,1.26277,1.29597
31/10/2008 0:00,1.29597,1.32996,1.2807,1.28776
3/11/2008 0:00,1.28776,1.28866,1.26682,1.27732
4/11/2008 0:00,1.27732,1.28996,1.25776,1.26191
5/11/2008 0:00,1.26191,1.30496,1.2528,1.29831
6/11/2008 0:00,1.29831,1.31179,1.2795,1.29149
7/11/2008 0:00,1.29149,1.29332,1.26751,1.26923
10/11/2008 0:00,1.26923,1.28519,1.26547,1.28232
11/11/2008 0:00,1.28232,1.29284,1.2719,1.27477
12/11/2008 0:00,1.27477,1.2802,1.24777,1.25188
13/11/2008 0:00,1.25188,1.26335,1.24387,1.24646
14/11/2008 0:00,1.24646,1.28586,1.23901,1.27867
17/11/2008 0:00,1.27867,1.28004,1.2519,1.25267
18/11/2008 0:00,1.25267,1.27434,1.25141,1.26447
19/11/2008 0:00,1.26447,1.27016,1.2568,1.26345
20/11/2008 0:00,1.26345,1.28149,1.24746,1.25024
21/11/2008 0:00,1.25024,1.25949,1.2425,1.24381
24/11/2008 0:00,1.24381,1.26389,1.24316,1.25964
25/11/2008 0:00,1.25964,1.29615,1.25677,1.29166
26/11/2008 0:00,1.29166,1.30824,1.28048,1.30326
27/11/2008 0:00,1.30326,1.30326,1.28199,1.28964
28/11/2008 0:00,1.28964,1.29693,1.28612,1.28842
1/12/2008 0:00,1.28842,1.29584,1.26467,1.26735
2/12/2008 0:00,1.26735,1.27051,1.25832,1.25941
3/12/2008 0:00,1.25941,1.27684,1.25629,1.27081
4/12/2008 0:00,1.27081,1.27431,1.26029,1.27049
5/12/2008 0:00,1.27049,1.28494,1.25506,1.27776
8/12/2008 0:00,1.27776,1.28011,1.2629,1.27317
9/12/2008 0:00,1.27317,1.29689,1.27298,1.29134
10/12/2008 0:00,1.29134,1.30024,1.27998,1.29259
11/12/2008 0:00,1.29259,1.30714,1.29043,1.30142
12/12/2008 0:00,1.30142,1.34075,1.30066,1.33284
15/12/2008 0:00,1.33284,1.34591,1.32521,1.34432
16/12/2008 0:00,1.34432,1.37284,1.34309,1.36965
17/12/2008 0:00,1.36965,1.41509,1.36306,1.40631
18/12/2008 0:00,1.40631,1.44389,1.40088,1.44066
19/12/2008 0:00,1.44066,1.47209,1.41828,1.42921
22/12/2008 0:00,1.42921,1.43115,1.38258,1.39805
23/12/2008 0:00,1.39805,1.41266,1.39032,1.39577
24/12/2008 0:00,1.39577,1.40226,1.39168,1.39386
26/12/2008 0:00,1.39386,1.40208,1.39369,1.39969
29/12/2008 0:00,1.39969,1.41208,1.39969,1.41051
30/12/2008 0:00,1.41051,1.43644,1.39188,1.40351
31/12/2008 0:00,1.40351,1.42227,1.3988,1.41367
2/01/2009 0:00,1.41367,1.41463,1.38534,1.39402
5/01/2009 0:00,1.39402,1.39889,1.38416,1.39589
6/01/2009 0:00,1.39589,1.39653,1.35475,1.3631
7/01/2009 0:00,1.3631,1.36352,1.33139,1.34984
8/01/2009 0:00,1.34984,1.37479,1.34334,1.36159
9/01/2009 0:00,1.36159,1.38011,1.35356,1.36926
12/01/2009 0:00,1.36926,1.37561,1.34079,1.34277
13/01/2009 0:00,1.34277,1.34471,1.32906,1.33589
14/01/2009 0:00,1.33589,1.336,1.31414,1.32065
15/01/2009 0:00,1.32065,1.33374,1.30948,1.32051
16/01/2009 0:00,1.32051,1.32436,1.30268,1.31676
19/01/2009 0:00,1.31676,1.33881,1.31462,1.33573
20/01/2009 0:00,1.33573,1.33826,1.30595,1.30949
21/01/2009 0:00,1.30949,1.31041,1.28457,1.28868
22/01/2009 0:00,1.28868,1.30878,1.28264,1.29839
23/01/2009 0:00,1.29839,1.30841,1.29089,1.30062
26/01/2009 0:00,1.30062,1.3036,1.27659,1.28992
27/01/2009 0:00,1.28992,1.324,1.28628,1.31882
28/01/2009 0:00,1.31882,1.33306,1.31197,1.32164
29/01/2009 0:00,1.32164,1.33296,1.31043,1.31521
30/01/2009 0:00,1.31521,1.318,1.29179,1.29387
2/02/2009 0:00,1.29387,1.29434,1.27484,1.27534
3/02/2009 0:00,1.27534,1.29004,1.27079,1.28136
4/02/2009 0:00,1.28136,1.30596,1.28028,1.30126
5/02/2009 0:00,1.30126,1.30716,1.28141,1.28561
6/02/2009 0:00,1.28561,1.29063,1.27622,1.27904
9/02/2009 0:00,1.27904,1.29937,1.27492,1.29611
10/02/2009 0:00,1.29611,1.30949,1.28749,1.29666
11/02/2009 0:00,1.29666,1.30764,1.2812,1.29161
12/02/2009 0:00,1.29161,1.29984,1.28349,1.28633
13/02/2009 0:00,1.28633,1.29446,1.27229,1.28877
16/02/2009 0:00,1.28877,1.29441,1.2756,1.27918
17/02/2009 0:00,1.27918,1.28266,1.27287,1.28006
18/02/2009 0:00,1.28006,1.28006,1.25602,1.25905
19/02/2009 0:00,1.25905,1.26419,1.25147,1.25654
20/02/2009 0:00,1.25654,1.27617,1.25582,1.26542
23/02/2009 0:00,1.26542,1.28854,1.25591,1.27901
24/02/2009 0:00,1.27901,1.2993,1.26666,1.26756
25/02/2009 0:00,1.26756,1.28796,1.26641,1.28696
26/02/2009 0:00,1.28696,1.28999,1.26915,1.27199
27/02/2009 0:00,1.27199,1.28114,1.2684,1.27201
2/03/2009 0:00,1.27201,1.27513,1.25874,1.25975
3/03/2009 0:00,1.25975,1.26334,1.254,1.25637
4/03/2009 0:00,1.25637,1.26789,1.25227,1.25347
5/03/2009 0:00,1.25347,1.26651,1.24576,1.26287
6/03/2009 0:00,1.26287,1.26412,1.24832,1.25476
9/03/2009 0:00,1.25476,1.27549,1.254,1.27177
10/03/2009 0:00,1.27177,1.27284,1.25574,1.26223
11/03/2009 0:00,1.26223,1.28234,1.26126,1.27151
12/03/2009 0:00,1.27151,1.28656,1.26185,1.28064
13/03/2009 0:00,1.28064,1.29461,1.27335,1.29007
16/03/2009 0:00,1.29007,1.29584,1.28361,1.28884
17/03/2009 0:00,1.28884,1.30728,1.28691,1.297
18/03/2009 0:00,1.297,1.30431,1.29331,1.30333
19/03/2009 0:00,1.30333,1.35358,1.2988,1.34891
20/03/2009 0:00,1.34891,1.37393,1.34187,1.36632
23/03/2009 0:00,1.36632,1.37279,1.35186,1.36287
24/03/2009 0:00,1.36287,1.3737,1.34869,1.36157
25/03/2009 0:00,1.36157,1.36798,1.34329,1.34859
26/03/2009 0:00,1.34859,1.36529,1.342,1.35788
27/03/2009 0:00,1.35788,1.36412,1.34957,1.35298
30/03/2009 0:00,1.35298,1.35926,1.32154,1.32611
31/03/2009 0:00,1.32611,1.32821,1.31141,1.31881
1/04/2009 0:00,1.31881,1.33439,1.31757,1.32511
2/04/2009 0:00,1.32511,1.32875,1.31681,1.32477
3/04/2009 0:00,1.32477,1.35184,1.32421,1.34721
6/04/2009 0:00,1.34721,1.35545,1.33664,1.35399
7/04/2009 0:00,1.35399,1.35836,1.33231,1.33241
8/04/2009 0:00,1.33241,1.33984,1.3228,1.32683
9/04/2009 0:00,1.32683,1.33094,1.3149,1.32551
10/04/2009 0:00,1.32551,1.33369,1.30907,1.31236
13/04/2009 0:00,1.31236,1.31991,1.30941,1.31562
14/04/2009 0:00,1.31562,1.33941,1.31281,1.33717
15/04/2009 0:00,1.33717,1.33786,1.32279,1.32691
16/04/2009 0:00,1.32691,1.32984,1.31478,1.32218
17/04/2009 0:00,1.32218,1.32699,1.31279,1.31879
20/04/2009 0:00,1.31879,1.31951,1.30081,1.30091
21/04/2009 0:00,1.30091,1.30196,1.28893,1.29061
22/04/2009 0:00,1.29061,1.29949,1.2899,1.29355
23/04/2009 0:00,1.29355,1.30388,1.28863,1.30098
24/04/2009 0:00,1.30098,1.31626,1.29816,1.3128
27/04/2009 0:00,1.3128,1.33024,1.31147,1.32203
28/04/2009 0:00,1.32203,1.32203,1.30006,1.30241
29/04/2009 0:00,1.30241,1.31676,1.2966,1.31343
30/04/2009 0:00,1.31343,1.33449,1.31218,1.32686
1/05/2009 0:00,1.32686,1.33866,1.31921,1.32463
4/05/2009 0:00,1.32463,1.33291,1.3229,1.32905
5/05/2009 0:00,1.32905,1.34398,1.32138,1.34176
6/05/2009 0:00,1.34176,1.3437,1.32839,1.32998
7/05/2009 0:00,1.32998,1.33755,1.32476,1.33004
8/05/2009 0:00,1.33004,1.34712,1.32531,1.33863
11/05/2009 0:00,1.33863,1.36636,1.3344,1.36334
12/05/2009 0:00,1.36334,1.36696,1.35587,1.35756
13/05/2009 0:00,1.35756,1.37084,1.3565,1.36835
14/05/2009 0:00,1.36835,1.37236,1.3536,1.35428
15/05/2009 0:00,1.35428,1.36663,1.35272,1.36321
18/05/2009 0:00,1.36321,1.36511,1.3444,1.34504
19/05/2009 0:00,1.34504,1.35651,1.34252,1.35521
20/05/2009 0:00,1.35521,1.36696,1.35321,1.36399
21/05/2009 0:00,1.36399,1.38311,1.3585,1.37838
22/05/2009 0:00,1.37838,1.39426,1.3729,1.39411
25/05/2009 0:00,1.39411,1.40523,1.39006,1.40256
26/05/2009 0:00,1.40256,1.40291,1.396,1.40103
27/05/2009 0:00,1.40103,1.40238,1.38603,1.39921
28/05/2009 0:00,1.39921,1.39976,1.38253,1.38336
29/05/2009 0:00,1.38336,1.39849,1.37942,1.39476
1/06/2009 0:00,1.39476,1.41695,1.39441,1.41086
2/06/2009 0:00,1.41086,1.42474,1.41011,1.41786
3/06/2009 0:00,1.41786,1.43328,1.41023,1.42906
4/06/2009 0:00,1.42906,1.43399,1.41106,1.41477
5/06/2009 0:00,1.41477,1.42426,1.40714,1.41671
8/06/2009 0:00,1.41671,1.42693,1.39283,1.39732
9/06/2009 0:00,1.39732,1.40036,1.38066,1.3934
10/06/2009 0:00,1.3934,1.41032,1.38538,1.40643
11/06/2009 0:00,1.40643,1.41451,1.39171,1.39921
12/06/2009 0:00,1.39921,1.41803,1.39447,1.41284
15/06/2009 0:00,1.41284,1.41286,1.3937,1.39791
16/06/2009 0:00,1.39791,1.39871,1.37571,1.37791
17/06/2009 0:00,1.37791,1.39346,1.37498,1.38131
18/06/2009 0:00,1.38131,1.39868,1.38126,1.39674
19/06/2009 0:00,1.39674,1.40029,1.3873,1.39091
22/06/2009 0:00,1.39091,1.40138,1.38845,1.39365
23/06/2009 0:00,1.39365,1.3937,1.38279,1.38506
24/06/2009 0:00,1.38506,1.41096,1.38303,1.40695
25/06/2009 0:00,1.40695,1.41394,1.38899,1.39495
26/06/2009 0:00,1.39495,1.4015,1.38905,1.40126
29/06/2009 0:00,1.40126,1.41194,1.4011,1.40702
30/06/2009 0:00,1.40702,1.41146,1.39841,1.41007
1/07/2009 0:00,1.41007,1.41534,1.40026,1.40439
2/07/2009 0:00,1.40439,1.42026,1.4003,1.41429
3/07/2009 0:00,1.41429,1.41496,1.3931,1.39641
6/07/2009 0:00,1.39641,1.40289,1.39533,1.39622
7/07/2009 0:00,1.39622,1.39996,1.3878,1.39935
8/07/2009 0:00,1.39935,1.40514,1.389,1.38992
9/07/2009 0:00,1.38992,1.39394,1.38342,1.3865
10/07/2009 0:00,1.3865,1.40734,1.38602,1.40126
13/07/2009 0:00,1.40126,1.40146,1.388,1.39727
14/07/2009 0:00,1.39727,1.40074,1.38988,1.40063
15/07/2009 0:00,1.40063,1.40154,1.39127,1.39802
16/07/2009 0:00,1.39802,1.41359,1.3971,1.40926
17/07/2009 0:00,1.40926,1.41676,1.40571,1.41309
20/07/2009 0:00,1.41309,1.41488,1.40642,1.4137
21/07/2009 0:00,1.4137,1.425,1.41292,1.42101
22/07/2009 0:00,1.42101,1.42784,1.41649,1.41955
23/07/2009 0:00,1.41955,1.4258,1.41575,1.4205
24/07/2009 0:00,1.4205,1.42927,1.41212,1.4164
27/07/2009 0:00,1.4164,1.42551,1.41366,1.4189
28/07/2009 0:00,1.4189,1.42995,1.41733,1.4247
29/07/2009 0:00,1.4247,1.43058,1.4132,1.41482
30/07/2009 0:00,1.41482,1.41965,1.4009,1.40204
31/07/2009 0:00,1.40204,1.40962,1.40155,1.4084
3/08/2009 0:00,1.4084,1.431,1.40805,1.42888
4/08/2009 0:00,1.42888,1.44464,1.42077,1.44105
5/08/2009 0:00,1.44105,1.4433,1.43687,1.44186
6/08/2009 0:00,1.44186,1.44483,1.43566,1.44122
7/08/2009 0:00,1.44122,1.44326,1.43308,1.43727
10/08/2009 0:00,1.43727,1.44162,1.41555,1.41959
11/08/2009 0:00,1.41959,1.422,1.4106,1.41317
12/08/2009 0:00,1.41317,1.41864,1.41117,1.41568
13/08/2009 0:00,1.41568,1.42486,1.40879,1.42175
14/08/2009 0:00,1.42175,1.43284,1.42109,1.42748
17/08/2009 0:00,1.42748,1.4308,1.41619,1.41679
18/08/2009 0:00,1.41679,1.41724,1.40468,1.4105
19/08/2009 0:00,1.4105,1.41734,1.40708,1.41679
20/08/2009 0:00,1.41679,1.42684,1.40861,1.42519
21/08/2009 0:00,1.42519,1.42763,1.42019,1.42587
24/08/2009 0:00,1.42587,1.43772,1.421,1.43385
25/08/2009 0:00,1.43385,1.43604,1.4282,1.42949
26/08/2009 0:00,1.42949,1.43652,1.42535,1.42864
27/08/2009 0:00,1.42864,1.43562,1.42075,1.4241
28/08/2009 0:00,1.4241,1.44081,1.42209,1.43705
31/08/2009 0:00,1.43705,1.43894,1.42828,1.43016
1/09/2009 0:00,1.43016,1.43687,1.42577,1.43379
2/09/2009 0:00,1.43379,1.43789,1.41783,1.42135
3/09/2009 0:00,1.42135,1.42958,1.4191,1.4272
4/09/2009 0:00,1.4272,1.43526,1.42375,1.42549
7/09/2009 0:00,1.42549,1.43285,1.41928,1.43226
8/09/2009 0:00,1.43226,1.43611,1.43188,1.43352
9/09/2009 0:00,1.43352,1.45364,1.433,1.45004
10/09/2009 0:00,1.45004,1.46014,1.44679,1.45504
11/09/2009 0:00,1.45504,1.46147,1.4504,1.45807
14/09/2009 0:00,1.45807,1.46363,1.4555,1.45741
15/09/2009 0:00,1.45741,1.46538,1.4517,1.46398
16/09/2009 0:00,1.46398,1.46869,1.45625,1.46703
17/09/2009 0:00,1.46703,1.47384,1.46428,1.47084
18/09/2009 0:00,1.47084,1.47684,1.469,1.47329
21/09/2009 0:00,1.47329,1.47391,1.46485,1.47076
22/09/2009 0:00,1.47076,1.47147,1.46127,1.46863
23/09/2009 0:00,1.46863,1.48444,1.46849,1.48062
24/09/2009 0:00,1.48062,1.48454,1.46875,1.47333
25/09/2009 0:00,1.47333,1.48034,1.46249,1.4657
28/09/2009 0:00,1.4657,1.47254,1.46159,1.47094
29/09/2009 0:00,1.47094,1.47138,1.45657,1.46254
30/09/2009 0:00,1.46254,1.46474,1.45287,1.45915
1/10/2009 0:00,1.45915,1.46748,1.45767,1.4653
2/10/2009 0:00,1.4653,1.46692,1.4513,1.45139
5/10/2009 0:00,1.45139,1.46496,1.44826,1.45997
6/10/2009 0:00,1.45997,1.46704,1.4594,1.46606
7/10/2009 0:00,1.46606,1.47637,1.46595,1.47185
8/10/2009 0:00,1.47185,1.47386,1.4652,1.47166
9/10/2009 0:00,1.47166,1.48187,1.47061,1.47683
12/10/2009 0:00,1.47683,1.47805,1.4675,1.47227
13/10/2009 0:00,1.47227,1.48145,1.4678,1.47911
14/10/2009 0:00,1.47911,1.48774,1.47634,1.48526
15/10/2009 0:00,1.48526,1.4948,1.48415,1.49314
16/10/2009 0:00,1.49314,1.49684,1.48447,1.49552
19/10/2009 0:00,1.49552,1.49684,1.48503,1.48971
20/10/2009 0:00,1.48971,1.49822,1.483,1.49694
21/10/2009 0:00,1.49694,1.49949,1.4884,1.49338
22/10/2009 0:00,1.49338,1.50474,1.489,1.50123
23/10/2009 0:00,1.50123,1.50444,1.49451,1.50422
26/10/2009 0:00,1.50422,1.50614,1.4987,1.49952
27/10/2009 0:00,1.49952,1.5064,1.48461,1.4856
28/10/2009 0:00,1.4856,1.49284,1.47717,1.48246
29/10/2009 0:00,1.48246,1.48424,1.46926,1.47198
30/10/2009 0:00,1.47198,1.48599,1.46844,1.48403
2/11/2009 0:00,1.48403,1.48593,1.46861,1.47105
3/11/2009 0:00,1.47105,1.48464,1.47089,1.47744
4/11/2009 0:00,1.47744,1.48123,1.46278,1.47269
5/11/2009 0:00,1.47269,1.49105,1.47037,1.4861
6/11/2009 0:00,1.4861,1.49195,1.48128,1.48738
9/11/2009 0:00,1.48738,1.49153,1.48148,1.48631
10/11/2009 0:00,1.48631,1.50214,1.48547,1.50044
11/11/2009 0:00,1.50044,1.50221,1.49397,1.5001
12/11/2009 0:00,1.5001,1.50494,1.4955,1.4983
13/11/2009 0:00,1.4983,1.50173,1.48228,1.48591
16/11/2009 0:00,1.48591,1.49679,1.4826,1.49656
17/11/2009 0:00,1.49656,1.50169,1.48822,1.49841
18/11/2009 0:00,1.49841,1.5,1.4809,1.48775
19/11/2009 0:00,1.48775,1.49916,1.48706,1.49552
20/11/2009 0:00,1.49552,1.49575,1.48446,1.49144
23/11/2009 0:00,1.49144,1.4937,1.48023,1.48714
24/11/2009 0:00,1.48714,1.50007,1.48703,1.49575
25/11/2009 0:00,1.49575,1.49898,1.48899,1.49703
26/11/2009 0:00,1.49703,1.51455,1.4963,1.51265
27/11/2009 0:00,1.51265,1.51399,1.49356,1.49742
30/11/2009 0:00,1.49742,1.50232,1.48297,1.50014
1/12/2009 0:00,1.50014,1.50849,1.49745,1.50332
2/12/2009 0:00,1.50332,1.51184,1.49725,1.50905
3/12/2009 0:00,1.50905,1.51106,1.50337,1.50678
4/12/2009 0:00,1.50678,1.51427,1.50384,1.50641
7/12/2009 0:00,1.50641,1.50924,1.48228,1.48756
8/12/2009 0:00,1.48756,1.49059,1.47577,1.48351
9/12/2009 0:00,1.48351,1.4868,1.467,1.46946
10/12/2009 0:00,1.46946,1.47831,1.4675,1.47376
11/12/2009 0:00,1.47376,1.47614,1.46849,1.47304
14/12/2009 0:00,1.47304,1.47774,1.45873,1.4632
15/12/2009 0:00,1.4632,1.46867,1.46093,1.46556
16/12/2009 0:00,1.46556,1.46604,1.45049,1.45414
17/12/2009 0:00,1.45414,1.45918,1.4507,1.4523
18/12/2009 0:00,1.4523,1.45323,1.43052,1.43453
21/12/2009 0:00,1.43453,1.44129,1.42627,1.43348
22/12/2009 0:00,1.43348,1.43744,1.4267,1.42883
23/12/2009 0:00,1.42883,1.43333,1.42188,1.42562
24/12/2009 0:00,1.42562,1.43677,1.42356,1.43361
28/12/2009 0:00,1.43361,1.4419,1.43322,1.43755
29/12/2009 0:00,1.43755,1.44148,1.43552,1.4375
30/12/2009 0:00,1.4375,1.44596,1.4333,1.43437
31/12/2009 0:00,1.43437,1.43624,1.42749,1.4343
4/01/2010 0:00,1.4343,1.44424,1.43001,1.43105
5/01/2010 0:00,1.43105,1.44567,1.42591,1.44284
6/01/2010 0:00,1.44284,1.44849,1.43476,1.43654
7/01/2010 0:00,1.43654,1.44361,1.42839,1.44019
8/01/2010 0:00,1.44019,1.4448,1.43004,1.43205
11/01/2010 0:00,1.43205,1.448,1.4265,1.4466
12/01/2010 0:00,1.4466,1.45577,1.44647,1.45064
13/01/2010 0:00,1.45064,1.45469,1.44548,1.44752
14/01/2010 0:00,1.44752,1.45804,1.44577,1.4523
15/01/2010 0:00,1.4523,1.45571,1.44479,1.44992
18/01/2010 0:00,1.44992,1.45044,1.4338,1.43719
19/01/2010 0:00,1.43719,1.44097,1.43361,1.43999
20/01/2010 0:00,1.43999,1.44154,1.4254,1.42834
21/01/2010 0:00,1.42834,1.42908,1.40821,1.41115
22/01/2010 0:00,1.41115,1.41444,1.40305,1.4094
25/01/2010 0:00,1.4094,1.4183,1.40878,1.41538
26/01/2010 0:00,1.41538,1.41951,1.41297,1.41485
27/01/2010 0:00,1.41485,1.41804,1.40437,1.40809
28/01/2010 0:00,1.40809,1.40976,1.39953,1.40297
29/01/2010 0:00,1.40297,1.40537,1.3937,1.39658
1/02/2010 0:00,1.39658,1.39884,1.38567,1.38757
2/02/2010 0:00,1.38757,1.39399,1.38542,1.39218
3/02/2010 0:00,1.39218,1.39774,1.38879,1.39759
4/02/2010 0:00,1.39759,1.40274,1.3884,1.39012
5/02/2010 0:00,1.39012,1.39037,1.3715,1.37449
8/02/2010 0:00,1.37449,1.37469,1.35868,1.36469
9/02/2010 0:00,1.36469,1.37144,1.36228,1.36544
10/02/2010 0:00,1.36544,1.38404,1.36508,1.37819
11/02/2010 0:00,1.37819,1.38139,1.36776,1.3751
12/02/2010 0:00,1.3751,1.38023,1.35969,1.3689
15/02/2010 0:00,1.3689,1.36898,1.3533,1.36283
16/02/2010 0:00,1.36283,1.36346,1.358,1.35982
17/02/2010 0:00,1.35982,1.37799,1.359,1.37657
18/02/2010 0:00,1.37657,1.37899,1.3587,1.36115
19/02/2010 0:00,1.36115,1.36559,1.3446,1.34705
22/02/2010 0:00,1.34705,1.36439,1.3455,1.36284
23/02/2010 0:00,1.36284,1.36549,1.35749,1.36069
24/02/2010 0:00,1.36069,1.36945,1.34981,1.3528
25/02/2010 0:00,1.3528,1.36285,1.35033,1.35455
26/02/2010 0:00,1.35455,1.35718,1.34528,1.35374
1/03/2010 0:00,1.35374,1.36843,1.35356,1.36457
2/03/2010 0:00,1.36457,1.36554,1.34619,1.35594
3/03/2010 0:00,1.35594,1.36231,1.34368,1.36189
4/03/2010 0:00,1.36189,1.3737,1.35937,1.3702
5/03/2010 0:00,1.3702,1.37134,1.35526,1.35844
8/03/2010 0:00,1.35844,1.3647,1.3532,1.36422
9/03/2010 0:00,1.36422,1.37054,1.36068,1.36205
10/03/2010 0:00,1.36205,1.36364,1.35387,1.36095
11/03/2010 0:00,1.36095,1.36805,1.35457,1.3648
12/03/2010 0:00,1.3648,1.36884,1.36221,1.36856
15/03/2010 0:00,1.36856,1.37975,1.36707,1.37747
16/03/2010 0:00,1.37747,1.37748,1.36408,1.36749
17/03/2010 0:00,1.36749,1.37847,1.3658,1.37696
18/03/2010 0:00,1.37696,1.38194,1.37278,1.37388
19/03/2010 0:00,1.37388,1.37409,1.35878,1.36134
22/03/2010 0:00,1.36134,1.36279,1.3504,1.35145
23/03/2010 0:00,1.35145,1.35704,1.34648,1.35676
24/03/2010 0:00,1.35676,1.35689,1.346,1.34704
25/03/2010 0:00,1.34704,1.34867,1.3307,1.33326
26/03/2010 0:00,1.33326,1.33884,1.32691,1.33069
29/03/2010 0:00,1.33069,1.34962,1.33028,1.3447
30/03/2010 0:00,1.3447,1.35075,1.34203,1.34916
31/03/2010 0:00,1.34916,1.35384,1.33967,1.34375
1/04/2010 0:00,1.34375,1.35494,1.33855,1.35274
2/04/2010 0:00,1.35274,1.35934,1.34617,1.35854
5/04/2010 0:00,1.35854,1.35904,1.34769,1.34965
6/04/2010 0:00,1.34965,1.35394,1.3462,1.34665
7/04/2010 0:00,1.34665,1.34684,1.33568,1.33843
8/04/2010 0:00,1.33843,1.34031,1.33268,1.3331
